VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD3.x, TEXCOORD3.y
103, 36, -0.66355,  0.04892,  0.08944, -0.58845, -0.80219, -0.10113,  0.74726, -0.49181, -0.44691, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58048,  0.60059,  0.58048,  0.60059,  0.58048,  0.60059,  0.58048,  0.60059
104, 35, -0.65926,  0.04797,  0.08428, -0.48089, -0.84208, -0.24424,  0.83215, -0.35061, -0.42964, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58278,  0.60192,  0.58278,  0.60192,  0.58278,  0.60192,  0.58278,  0.60192
105, 36, -0.66355,  0.04892,  0.08944, -0.58845, -0.80219, -0.10113,  0.74726, -0.49181, -0.44691, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58048,  0.60059,  0.58048,  0.60059,  0.58048,  0.60059,  0.58048,  0.60059
106, 37, -0.66723,  0.05668,  0.07572, -0.59005, -0.72216, -0.361,  0.80734, -0.52424, -0.27087, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5784,  0.60784,  0.5784,  0.60784,  0.5784,  0.60784,  0.5784,  0.60784
107, 35, -0.65926,  0.04797,  0.08428, -0.48089, -0.84208, -0.24424,  0.83215, -0.35061, -0.42964, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58278,  0.60192,  0.58278,  0.60192,  0.58278,  0.60192,  0.58278,  0.60192
108, 36, -0.66355,  0.04892,  0.08944, -0.58845, -0.80219, -0.10113,  0.74726, -0.49181, -0.44691, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58048,  0.60059,  0.58048,  0.60059,  0.58048,  0.60059,  0.58048,  0.60059
109, 38, -0.67163,  0.05775,  0.08077, -0.69833, -0.6813, -0.21949,  0.71359, -0.63872, -0.28778, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57647,  0.60604,  0.57647,  0.60604,  0.57647,  0.60604,  0.57647,  0.60604
110, 37, -0.66723,  0.05668,  0.07572, -0.59005, -0.72216, -0.361,  0.80734, -0.52424, -0.27087, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5784,  0.60784,  0.5784,  0.60784,  0.5784,  0.60784,  0.5784,  0.60784
111, 39, -0.67318,  0.06753,  0.06787, -0.67138, -0.5758, -0.46659,  0.68675, -0.72003, -0.09961, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57285,  0.61263,  0.57285,  0.61263,  0.57285,  0.61263,  0.57285,  0.61263
112, 37, -0.66723,  0.05668,  0.07572, -0.59005, -0.72216, -0.361,  0.80734, -0.52424, -0.27087, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5784,  0.60784,  0.5784,  0.60784,  0.5784,  0.60784,  0.5784,  0.60784
113, 38, -0.67163,  0.05775,  0.08077, -0.69833, -0.6813, -0.21949,  0.71359, -0.63872, -0.28778, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57647,  0.60604,  0.57647,  0.60604,  0.57647,  0.60604,  0.57647,  0.60604
114, 39, -0.67318,  0.06753,  0.06787, -0.67138, -0.5758, -0.46659,  0.68675, -0.72003, -0.09961, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57285,  0.61263,  0.57285,  0.61263,  0.57285,  0.61263,  0.57285,  0.61263
115, 38, -0.67163,  0.05775,  0.08077, -0.69833, -0.6813, -0.21949,  0.71359, -0.63872, -0.28778, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57647,  0.60604,  0.57647,  0.60604,  0.57647,  0.60604,  0.57647,  0.60604
116, 40, -0.67766,  0.06875,  0.07281, -0.77992, -0.5337, -0.32695,  0.59135, -0.79947, -0.1056, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57134,  0.61045,  0.57134,  0.61045,  0.57134,  0.61045,  0.57134,  0.61045
117, 41, -0.677,  0.08001,  0.06098, -0.72058, -0.41718, -0.55382,  0.47179, -0.88033,  0.04928, -1.00,  1.00,  1.00,  1.00,  1.00,  0.56645,  0.61616,  0.56645,  0.61616,  0.56645,  0.61616,  0.56645,  0.61616
118, 39, -0.67318,  0.06753,  0.06787, -0.67138, -0.5758, -0.46659,  0.68675, -0.72003, -0.09961, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57285,  0.61263,  0.57285,  0.61263,  0.57285,  0.61263,  0.57285,  0.61263
119, 40, -0.67766,  0.06875,  0.07281, -0.77992, -0.5337, -0.32695,  0.59135, -0.79947, -0.1056, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57134,  0.61045,  0.57134,  0.61045,  0.57134,  0.61045,  0.57134,  0.61045
120, 41, -0.677,  0.08001,  0.06098, -0.72058, -0.41718, -0.55382,  0.47179, -0.88033,  0.04928, -1.00,  1.00,  1.00,  1.00,  1.00,  0.56645,  0.61616,  0.56645,  0.61616,  0.56645,  0.61616,  0.56645,  0.61616
121, 40, -0.67766,  0.06875,  0.07281, -0.77992, -0.5337, -0.32695,  0.59135, -0.79947, -0.1056, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57134,  0.61045,  0.57134,  0.61045,  0.57134,  0.61045,  0.57134,  0.61045
122, 42, -0.68153,  0.08139,  0.06583, -0.8292, -0.37351, -0.41583,  0.39642, -0.91745,  0.0336, -1.00,  1.00,  1.00,  1.00,  1.00,  0.56541,  0.61372,  0.56541,  0.61372,  0.56541,  0.61372,  0.56541,  0.61372
123, 43, -0.6786,  0.09359,  0.05529, -0.74068, -0.24668, -0.62494,  0.19341, -0.96907,  0.15329, -1.00,  1.00,  1.00,  1.00,  1.00,  0.55946,  0.61831,  0.55946,  0.61831,  0.55946,  0.61831,  0.55946,  0.61831
124, 41, -0.677,  0.08001,  0.06098, -0.72058, -0.41718, -0.55382,  0.47179, -0.88033,  0.04928, -1.00,  1.00,  1.00,  1.00,  1.00,  0.56645,  0.61616,  0.56645,  0.61616,  0.56645,  0.61616,  0.56645,  0.61616
125, 42, -0.68153,  0.08139,  0.06583, -0.8292, -0.37351, -0.41583,  0.39642, -0.91745,  0.0336, -1.00,  1.00,  1.00,  1.00,  1.00,  0.56541,  0.61372,  0.56541,  0.61372,  0.56541,  0.61372,  0.56541,  0.61372
126, 43, -0.6786,  0.09359,  0.05529, -0.74068, -0.24668, -0.62494,  0.19341, -0.96907,  0.15329, -1.00,  1.00,  1.00,  1.00,  1.00,  0.55946,  0.61831,  0.55946,  0.61831,  0.55946,  0.61831,  0.55946,  0.61831
127, 42, -0.68153,  0.08139,  0.06583, -0.8292, -0.37351, -0.41583,  0.39642, -0.91745,  0.0336, -1.00,  1.00,  1.00,  1.00,  1.00,  0.56541,  0.61372,  0.56541,  0.61372,  0.56541,  0.61372,  0.56541,  0.61372
128, 44, -0.68315,  0.09515,  0.06006, -0.8493, -0.20116, -0.48809,  0.14555, -0.97795,  0.14979, -1.00,  1.00,  1.00,  1.00,  1.00,  0.55894,  0.61577,  0.55894,  0.61577,  0.55894,  0.61577,  0.55894,  0.61577
129, 45, -0.67786,  0.10775,  0.05104, -0.73067, -0.06223, -0.67989, -0.13245, -0.964,  0.23057, -1.00,  1.00,  1.00,  1.00,  1.00,  0.55221,  0.61908,  0.55221,  0.61908,  0.55221,  0.61908,  0.55221,  0.61908
130, 43, -0.6786,  0.09359,  0.05529, -0.74068, -0.24668, -0.62494,  0.19341, -0.96907,  0.15329, -1.00,  1.00,  1.00,  1.00,  1.00,  0.55946,  0.61831,  0.55946,  0.61831,  0.55946,  0.61831,  0.55946,  0.61831
131, 44, -0.68315,  0.09515,  0.06006, -0.8493, -0.20116, -0.48809,  0.14555, -0.97795,  0.14979, -1.00,  1.00,  1.00,  1.00,  1.00,  0.55894,  0.61577,  0.55894,  0.61577,  0.55894,  0.61577,  0.55894,  0.61577
132, 45, -0.67786,  0.10775,  0.05104, -0.73067, -0.06223, -0.67989, -0.13245, -0.964,  0.23057, -1.00,  1.00,  1.00,  1.00,  1.00,  0.55221,  0.61908,  0.55221,  0.61908,  0.55221,  0.61908,  0.55221,  0.61908
133, 44, -0.68315,  0.09515,  0.06006, -0.8493, -0.20116, -0.48809,  0.14555, -0.97795,  0.14979, -1.00,  1.00,  1.00,  1.00,  1.00,  0.55894,  0.61577,  0.55894,  0.61577,  0.55894,  0.61577,  0.55894,  0.61577
134, 46, -0.6824,  0.10951,  0.05576, -0.83918, -0.01473, -0.54366, -0.13246, -0.964,  0.23057, -1.00,  1.00,  1.00,  1.00,  1.00,  0.55221,  0.61637,  0.55221,  0.61637,  0.55221,  0.61637,  0.55221,  0.61637
135, 47, -0.67919,  0.12393,  0.05318, -0.79793,  0.17262, -0.57751, -0.39931, -0.86909,  0.29194, -1.00,  1.00,  1.00,  1.00,  1.00,  0.54549,  0.61577,  0.54549,  0.61577,  0.54549,  0.61577,  0.54549,  0.61577
136, 45, -0.67786,  0.10775,  0.05104, -0.73067, -0.06223, -0.67989, -0.13245, -0.964,  0.23057, -1.00,  1.00,  1.00,  1.00,  1.00,  0.55221,  0.61908,  0.55221,  0.61908,  0.55221,  0.61908,  0.55221,  0.61908
137, 46, -0.6824,  0.10951,  0.05576, -0.83918, -0.01473, -0.54366, -0.13246, -0.964,  0.23057, -1.00,  1.00,  1.00,  1.00,  1.00,  0.55221,  0.61637,  0.55221,  0.61637,  0.55221,  0.61637,  0.55221,  0.61637
138, 47, -0.67919,  0.12393,  0.05318, -0.79793,  0.17262, -0.57751, -0.39931, -0.86909,  0.29194, -1.00,  1.00,  1.00,  1.00,  1.00,  0.54549,  0.61577,  0.54549,  0.61577,  0.54549,  0.61577,  0.54549,  0.61577
139, 48, -0.6747,  0.12199,  0.04849, -0.68985,  0.12312, -0.71341, -0.44341, -0.85082,  0.28194, -1.00,  1.00,  1.00,  1.00,  1.00,  0.54497,  0.61831,  0.54497,  0.61831,  0.54497,  0.61831,  0.54497,  0.61831
140, 45, -0.67786,  0.10775,  0.05104, -0.73067, -0.06223, -0.67989, -0.13245, -0.964,  0.23057, -1.00,  1.00,  1.00,  1.00,  1.00,  0.55221,  0.61908,  0.55221,  0.61908,  0.55221,  0.61908,  0.55221,  0.61908
141, 49, -0.67377,  0.1379,  0.05231, -0.73011,  0.34759, -0.58832, -0.61882, -0.7015,  0.3535, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53902,  0.61373,  0.53902,  0.61373,  0.53902,  0.61373,  0.53902,  0.61373
142, 48, -0.6747,  0.12199,  0.04849, -0.68985,  0.12312, -0.71341, -0.44341, -0.85082,  0.28194, -1.00,  1.00,  1.00,  1.00,  1.00,  0.54497,  0.61831,  0.54497,  0.61831,  0.54497,  0.61831,  0.54497,  0.61831
143, 47, -0.67919,  0.12393,  0.05318, -0.79793,  0.17262, -0.57751, -0.39931, -0.86909,  0.29194, -1.00,  1.00,  1.00,  1.00,  1.00,  0.54549,  0.61577,  0.54549,  0.61577,  0.54549,  0.61577,  0.54549,  0.61577
144, 49, -0.67377,  0.1379,  0.05231, -0.73011,  0.34759, -0.58832, -0.61882, -0.7015,  0.3535, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53902,  0.61373,  0.53902,  0.61373,  0.53902,  0.61373,  0.53902,  0.61373
145, 50, -0.66934,  0.13577,  0.04764, -0.62258,  0.29599, -0.72442, -0.68301, -0.65735,  0.3184, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53798,  0.61616,  0.53798,  0.61616,  0.53798,  0.61616,  0.53798,  0.61616
146, 48, -0.6747,  0.12199,  0.04849, -0.68985,  0.12312, -0.71341, -0.44341, -0.85082,  0.28194, -1.00,  1.00,  1.00,  1.00,  1.00,  0.54497,  0.61831,  0.54497,  0.61831,  0.54497,  0.61831,  0.54497,  0.61831
147, 51, -0.66637,  0.15087,  0.05317, -0.63622,  0.51205, -0.57709, -0.76831, -0.48857,  0.41352, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53309,  0.61045,  0.53309,  0.61045,  0.53309,  0.61045,  0.53309,  0.61045
148, 50, -0.66934,  0.13577,  0.04764, -0.62258,  0.29599, -0.72442, -0.68301, -0.65735,  0.3184, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53798,  0.61616,  0.53798,  0.61616,  0.53798,  0.61616,  0.53798,  0.61616
149, 49, -0.67377,  0.1379,  0.05231, -0.73011,  0.34759, -0.58832, -0.61882, -0.7015,  0.3535, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53902,  0.61373,  0.53902,  0.61373,  0.53902,  0.61373,  0.53902,  0.61373
150, 51, -0.66637,  0.15087,  0.05317, -0.63622,  0.51205, -0.57709, -0.76831, -0.48857,  0.41352, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53309,  0.61045,  0.53309,  0.61045,  0.53309,  0.61045,  0.53309,  0.61045
151, 52, -0.66204,  0.14857,  0.04848, -0.52927,  0.4584, -0.71397, -0.84044, -0.39865,  0.36707, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53157,  0.61263,  0.53157,  0.61263,  0.53157,  0.61263,  0.53157,  0.61263
152, 50, -0.66934,  0.13577,  0.04764, -0.62258,  0.29599, -0.72442, -0.68301, -0.65735,  0.3184, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53798,  0.61616,  0.53798,  0.61616,  0.53798,  0.61616,  0.53798,  0.61616
153, 53, -0.65726,  0.16231,  0.05576, -0.51323,  0.66571, -0.54169, -0.83416, -0.2384,  0.49734, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52796,  0.60604,  0.52796,  0.60604,  0.52796,  0.60604,  0.52796,  0.60604
154, 52, -0.66204,  0.14857,  0.04848, -0.52927,  0.4584, -0.71397, -0.84044, -0.39865,  0.36707, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53157,  0.61263,  0.53157,  0.61263,  0.53157,  0.61263,  0.53157,  0.61263
155, 51, -0.66637,  0.15087,  0.05317, -0.63622,  0.51205, -0.57709, -0.76831, -0.48857,  0.41352, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53309,  0.61045,  0.53309,  0.61045,  0.53309,  0.61045,  0.53309,  0.61045
156, 53, -0.65726,  0.16231,  0.05576, -0.51323,  0.66571, -0.54169, -0.83416, -0.2384,  0.49734, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52796,  0.60604,  0.52796,  0.60604,  0.52796,  0.60604,  0.52796,  0.60604
157, 54, -0.65305,  0.15986,  0.05104, -0.40696,  0.61024, -0.67971, -0.8964, -0.12371,  0.42563, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52602,  0.60784,  0.52602,  0.60784,  0.52602,  0.60784,  0.52602,  0.60784
158, 52, -0.66204,  0.14857,  0.04848, -0.52927,  0.4584, -0.71397, -0.84044, -0.39865,  0.36707, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53157,  0.61263,  0.53157,  0.61263,  0.53157,  0.61263,  0.53157,  0.61263
159, 54, -0.65305,  0.15986,  0.05104, -0.40696,  0.61024, -0.67971, -0.8964, -0.12371,  0.42563, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52602,  0.60784,  0.52602,  0.60784,  0.52602,  0.60784,  0.52602,  0.60784
160, 53, -0.65726,  0.16231,  0.05576, -0.51323,  0.66571, -0.54169, -0.83416, -0.2384,  0.49734, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52796,  0.60604,  0.52796,  0.60604,  0.52796,  0.60604,  0.52796,  0.60604
161, 55, -0.64668,  0.17168,  0.06007, -0.36909,  0.79405, -0.48297, -0.8195, -0.03294,  0.57213, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52394,  0.6006,  0.52394,  0.6006,  0.52394,  0.6006,  0.52394,  0.6006
162, 54, -0.65305,  0.15986,  0.05104, -0.40696,  0.61024, -0.67971, -0.8964, -0.12371,  0.42563, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52602,  0.60784,  0.52602,  0.60784,  0.52602,  0.60784,  0.52602,  0.60784
163, 55, -0.64668,  0.17168,  0.06007, -0.36909,  0.79405, -0.48297, -0.8195, -0.03294,  0.57213, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52394,  0.6006,  0.52394,  0.6006,  0.52394,  0.6006,  0.52394,  0.6006
164, 56, -0.64261,  0.16911,  0.0553, -0.26387,  0.73721, -0.62202, -0.86639,  0.1023,  0.48878, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52165,  0.60192,  0.52165,  0.60192,  0.52165,  0.60192,  0.52165,  0.60192
165, 56, -0.64261,  0.16911,  0.0553, -0.26387,  0.73721, -0.62202, -0.86639,  0.1023,  0.48878, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52165,  0.60192,  0.52165,  0.60192,  0.52165,  0.60192,  0.52165,  0.60192
166, 55, -0.64668,  0.17168,  0.06007, -0.36909,  0.79405, -0.48297, -0.8195, -0.03294,  0.57213, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52394,  0.6006,  0.52394,  0.6006,  0.52394,  0.6006,  0.52394,  0.6006
167, 57, -0.6351,  0.17876,  0.06587, -0.21648,  0.88755, -0.40669, -0.72858,  0.13041,  0.67243, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52117,  0.5944,  0.52117,  0.5944,  0.52117,  0.5944,  0.52117,  0.5944
168, 56, -0.64261,  0.16911,  0.0553, -0.26387,  0.73721, -0.62202, -0.86639,  0.1023,  0.48878, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52165,  0.60192,  0.52165,  0.60192,  0.52165,  0.60192,  0.52165,  0.60192
169, 57, -0.6351,  0.17876,  0.06587, -0.21648,  0.88755, -0.40669, -0.72858,  0.13041,  0.67243, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52117,  0.5944,  0.52117,  0.5944,  0.52117,  0.5944,  0.52117,  0.5944
170, 58, -0.63118,  0.1761,  0.06101, -0.11256,  0.8297, -0.54675, -0.72139,  0.31017,  0.61919, -1.00,  1.00,  1.00,  1.00,  1.00,  0.51864,  0.59513,  0.51864,  0.59513,  0.51864,  0.59513,  0.51864,  0.59513
171, 58, -0.63118,  0.1761,  0.06101, -0.11256,  0.8297, -0.54675, -0.72139,  0.31017,  0.61919, -1.00,  1.00,  1.00,  1.00,  1.00,  0.51864,  0.59513,  0.51864,  0.59513,  0.51864,  0.59513,  0.51864,  0.59513
172, 57, -0.6351,  0.17876,  0.06587, -0.21648,  0.88755, -0.40669, -0.72858,  0.13041,  0.67243, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52117,  0.5944,  0.52117,  0.5944,  0.52117,  0.5944,  0.52117,  0.5944
173, 59, -0.62299,  0.18333,  0.07288, -0.06508,  0.94541, -0.31933, -0.56967,  0.22754,  0.78975, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52009,  0.5877,  0.52009,  0.5877,  0.52009,  0.5877,  0.52009,  0.5877
174, 58, -0.63118,  0.1761,  0.06101, -0.11256,  0.8297, -0.54675, -0.72139,  0.31017,  0.61919, -1.00,  1.00,  1.00,  1.00,  1.00,  0.51864,  0.59513,  0.51864,  0.59513,  0.51864,  0.59513,  0.51864,  0.59513
175, 59, -0.62299,  0.18333,  0.07288, -0.06508,  0.94541, -0.31933, -0.56967,  0.22754,  0.78975, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52009,  0.5877,  0.52009,  0.5877,  0.52009,  0.5877,  0.52009,  0.5877
176, 30, -0.61922,  0.1806,  0.06791,  0.03728,  0.8869, -0.46045, -0.5129,  0.41243,  0.75288, -1.00,  1.00,  1.00,  1.00,  1.00,  0.51747,  0.58768,  0.51747,  0.58768,  0.51747,  0.58768,  0.51747,  0.58768
177, 30, -0.61922,  0.1806,  0.06791,  0.03728,  0.8869, -0.46045, -0.5129,  0.41243,  0.75288, -1.00,  1.00,  1.00,  1.00,  1.00,  0.51747,  0.58768,  0.51747,  0.58768,  0.51747,  0.58768,  0.51747,  0.58768
178, 59, -0.62299,  0.18333,  0.07288, -0.06508,  0.94541, -0.31933, -0.56967,  0.22754,  0.78975, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52009,  0.5877,  0.52009,  0.5877,  0.52009,  0.5877,  0.52009,  0.5877
179, 15, -0.61205,  0.18513,  0.08,  0.10668,  0.97258, -0.20667, -0.39725,  0.23224,  0.88784, -1.00,  1.00,  1.00,  1.00,  1.00,  0.521,  0.58173,  0.521,  0.58173,  0.521,  0.58173,  0.521,  0.58173
180, 53, -0.65726,  0.16231,  0.05576, -0.51323,  0.66571, -0.54169, -0.83416, -0.2384,  0.49734, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52796,  0.60604,  0.52796,  0.60604,  0.52796,  0.60604,  0.52796,  0.60604
181, 60, -0.64988,  0.17227,  0.06607, -0.51437,  0.82983, -0.21635, -0.71047, -0.27107,  0.64943, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52619,  0.59931,  0.52619,  0.59931,  0.52619,  0.59931,  0.52619,  0.59931
182, 55, -0.64668,  0.17168,  0.06007, -0.36909,  0.79405, -0.48297, -0.8195, -0.03294,  0.57213, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52394,  0.6006,  0.52394,  0.6006,  0.52394,  0.6006,  0.52394,  0.6006
183, 53, -0.65726,  0.16231,  0.05576, -0.51323,  0.66571, -0.54169, -0.83416, -0.2384,  0.49734, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52796,  0.60604,  0.52796,  0.60604,  0.52796,  0.60604,  0.52796,  0.60604
184, 61, -0.66025,  0.16307,  0.06182, -0.64998,  0.70734, -0.27783, -0.71032, -0.43552,  0.55296, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5299,  0.60428,  0.5299,  0.60428,  0.5299,  0.60428,  0.5299,  0.60428
185, 60, -0.64988,  0.17227,  0.06607, -0.51437,  0.82983, -0.21635, -0.71047, -0.27107,  0.64943, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52619,  0.59931,  0.52619,  0.59931,  0.52619,  0.59931,  0.52619,  0.59931
186, 61, -0.66025,  0.16307,  0.06182, -0.64998,  0.70734, -0.27783, -0.71032, -0.43552,  0.55296, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5299,  0.60428,  0.5299,  0.60428,  0.5299,  0.60428,  0.5299,  0.60428
187, 53, -0.65726,  0.16231,  0.05576, -0.51323,  0.66571, -0.54169, -0.83416, -0.2384,  0.49734, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52796,  0.60604,  0.52796,  0.60604,  0.52796,  0.60604,  0.52796,  0.60604
188, 51, -0.66637,  0.15087,  0.05317, -0.63622,  0.51205, -0.57709, -0.76831, -0.48857,  0.41352, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53309,  0.61045,  0.53309,  0.61045,  0.53309,  0.61045,  0.53309,  0.61045
189, 55, -0.64668,  0.17168,  0.06007, -0.36909,  0.79405, -0.48297, -0.8195, -0.03294,  0.57213, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52394,  0.6006,  0.52394,  0.6006,  0.52394,  0.6006,  0.52394,  0.6006
190, 60, -0.64988,  0.17227,  0.06607, -0.51437,  0.82983, -0.21635, -0.71047, -0.27107,  0.64943, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52619,  0.59931,  0.52619,  0.59931,  0.52619,  0.59931,  0.52619,  0.59931
191, 62, -0.63854,  0.17922,  0.07177, -0.37495,  0.91731, -0.134, -0.65254, -0.15848,  0.741, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52374,  0.59366,  0.52374,  0.59366,  0.52374,  0.59366,  0.52374,  0.59366
192, 55, -0.64668,  0.17168,  0.06007, -0.36909,  0.79405, -0.48297, -0.8195, -0.03294,  0.57213, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52394,  0.6006,  0.52394,  0.6006,  0.52394,  0.6006,  0.52394,  0.6006
193, 62, -0.63854,  0.17922,  0.07177, -0.37495,  0.91731, -0.134, -0.65254, -0.15848,  0.741, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52374,  0.59366,  0.52374,  0.59366,  0.52374,  0.59366,  0.52374,  0.59366
194, 57, -0.6351,  0.17876,  0.06587, -0.21648,  0.88755, -0.40669, -0.72858,  0.13041,  0.67243, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52117,  0.5944,  0.52117,  0.5944,  0.52117,  0.5944,  0.52117,  0.5944
195, 60, -0.64988,  0.17227,  0.06607, -0.51437,  0.82983, -0.21635, -0.71047, -0.27107,  0.64943, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52619,  0.59931,  0.52619,  0.59931,  0.52619,  0.59931,  0.52619,  0.59931
196, 63, -0.64176,  0.17774,  0.07805, -0.47343,  0.87568,  0.09512, -0.57208, -0.38779,  0.72274, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5264,  0.59303,  0.5264,  0.59303,  0.5264,  0.59303,  0.5264,  0.59303
197, 62, -0.63854,  0.17922,  0.07177, -0.37495,  0.91731, -0.134, -0.65254, -0.15848,  0.741, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52374,  0.59366,  0.52374,  0.59366,  0.52374,  0.59366,  0.52374,  0.59366
198, 60, -0.64988,  0.17227,  0.06607, -0.51437,  0.82983, -0.21635, -0.71047, -0.27107,  0.64943, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52619,  0.59931,  0.52619,  0.59931,  0.52619,  0.59931,  0.52619,  0.59931
199, 64, -0.65247,  0.17125,  0.07244, -0.59329,  0.80498,  0.00472, -0.61278, -0.45542,  0.64583, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52856,  0.59809,  0.52856,  0.59809,  0.52856,  0.59809,  0.52856,  0.59809
200, 63, -0.64176,  0.17774,  0.07805, -0.47343,  0.87568,  0.09512, -0.57208, -0.38779,  0.72274, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5264,  0.59303,  0.5264,  0.59303,  0.5264,  0.59303,  0.5264,  0.59303
201, 61, -0.66025,  0.16307,  0.06182, -0.64998,  0.70734, -0.27783, -0.71032, -0.43552,  0.55296, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5299,  0.60428,  0.5299,  0.60428,  0.5299,  0.60428,  0.5299,  0.60428
202, 64, -0.65247,  0.17125,  0.07244, -0.59329,  0.80498,  0.00472, -0.61278, -0.45542,  0.64583, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52856,  0.59809,  0.52856,  0.59809,  0.52856,  0.59809,  0.52856,  0.59809
203, 60, -0.64988,  0.17227,  0.06607, -0.51437,  0.82983, -0.21635, -0.71047, -0.27107,  0.64943, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52619,  0.59931,  0.52619,  0.59931,  0.52619,  0.59931,  0.52619,  0.59931
204, 61, -0.66025,  0.16307,  0.06182, -0.64998,  0.70734, -0.27783, -0.71032, -0.43552,  0.55296, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5299,  0.60428,  0.5299,  0.60428,  0.5299,  0.60428,  0.5299,  0.60428
205, 65, -0.66219,  0.16265,  0.06833, -0.71506,  0.69648, -0.06003, -0.60158, -0.56933,  0.56032, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53184,  0.6025,  0.53184,  0.6025,  0.53184,  0.6025,  0.53184,  0.6025
206, 64, -0.65247,  0.17125,  0.07244, -0.59329,  0.80498,  0.00472, -0.61278, -0.45542,  0.64583, -1.00,  1.00,  1.00,  1.00,  1.00,  0.52856,  0.59809,  0.52856,  0.59809,  0.52856,  0.59809,  0.52856,  0.59809
