VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD3.x, TEXCOORD3.y, TEXCOORD3.z
98, 35,  0.35022,  0.29209,  0.15465,  0.16373,  0.96603,  0.19997,  0.07374,  0.19015, -0.97898,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.8762,  0.93006,  0.7974,  0.93006,  0.7974,  0.35022,  0.29209,  0.15465
99, 33,  0.3552,  0.27869,  0.05436,  0.16023,  0.97736, -0.13817,  0.04857, -0.14761, -0.98785,  1.00,  0.86667,  0.00,  0.00,  2.00,  1.00,  0.8762,  0.95464,  0.7974,  0.95464,  0.7974,  0.3552,  0.27869,  0.05436
100, 37,  0.38518,  0.27448,  0.16275,  0.3784,  0.88184,  0.28137,  0.08291,  0.27046, -0.95916,  1.00,  0.98039,  0.00,  0.00,  2.00,  0.5901,  0.7439,  0.93006,  0.78947,  0.93006,  0.78947,  0.38518,  0.27448,  0.16275
101, 38,  0.39,  0.26108,  0.06326,  0.46879,  0.87812, -0.09555,  0.04793, -0.1333, -0.98992,  1.00,  0.90588,  0.00,  0.00,  2.00,  1.00,  0.7439,  0.95464,  0.78947,  0.95464,  0.78947,  0.39,  0.26108,  0.06326
102, 37,  0.38518,  0.27448,  0.16275,  0.3784,  0.88184,  0.28137,  0.08291,  0.27046, -0.95916,  1.00,  0.98039,  0.00,  0.00,  2.00,  0.5901,  0.7439,  0.93006,  0.78947,  0.93006,  0.78947,  0.38518,  0.27448,  0.16275
103, 36,  0.33859,  0.22397,  0.25985,  0.21962,  0.8089,  0.54539,  0.09295,  0.53915, -0.83707,  1.00,  1.00,  0.00,  0.00,  2.00,  0.1802,  0.8762,  0.90548,  0.7974,  0.90548,  0.7974,  0.33859,  0.22397,  0.25985
104, 39,  0.3734,  0.20636,  0.26874,  0.26503,  0.7975,  0.54199,  0.09316,  0.53829, -0.8376,  1.00,  1.00,  0.00,  0.00,  2.00,  0.1802,  0.7439,  0.90548,  0.78947,  0.90548,  0.78947,  0.3734,  0.20636,  0.26874
105, 40, -0.07588,  0.41435,  0.31819, -0.45069,  0.89054, -0.06179, -0.65173, -0.37556, -0.65894,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  1.0084,  0.93746,  0.58945,  0.93746,  0.58945, -0.07588,  0.41435,  0.31819
106, 41, -0.12971,  0.35385,  0.20334, -0.34024,  0.84565, -0.41122, -0.60151, -0.53187, -0.59607,  1.00,  0.67059,  0.00,  0.00,  2.00,  1.00,  0.8762,  0.96666,  0.58004,  0.96666,  0.58004, -0.12971,  0.35385,  0.20334
107, 42, -0.15763,  0.34207,  0.23718, -0.55193,  0.81612, -0.17125, -0.60151, -0.53187, -0.59607,  1.00,  0.79216,  0.00,  0.00,  2.00,  1.00,  1.0084,  0.96666,  0.58945,  0.96666,  0.58945, -0.15763,  0.34207,  0.23718
108, 41, -0.12971,  0.35385,  0.20334, -0.34024,  0.84565, -0.41122, -0.60151, -0.53187, -0.59607,  1.00,  0.67059,  0.00,  0.00,  2.00,  1.00,  0.8762,  0.96666,  0.58004,  0.96666,  0.58004, -0.12971,  0.35385,  0.20334
109, 40, -0.07588,  0.41435,  0.31819, -0.45069,  0.89054, -0.06179, -0.65173, -0.37556, -0.65894,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  1.0084,  0.93746,  0.58945,  0.93746,  0.58945, -0.07588,  0.41435,  0.31819
110, 43, -0.04796,  0.42614,  0.28435, -0.21497,  0.93392, -0.28562, -0.65679, -0.3547, -0.66545,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.8762,  0.93746,  0.58004,  0.93746,  0.58004, -0.04796,  0.42614,  0.28435
111, 44,  0.04531,  0.44837,  0.38067,  0.0777,  0.95231, -0.29506, -0.68628, -0.16359, -0.7087,  1.00,  1.00,  0.00,  0.00,  2.00,  0.1802,  0.8762,  0.90827,  0.58004,  0.90827,  0.58004,  0.04531,  0.44837,  0.38067
112, 43, -0.04796,  0.42614,  0.28435, -0.21497,  0.93392, -0.28562, -0.65679, -0.3547, -0.66545,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.8762,  0.93746,  0.58004,  0.93746,  0.58004, -0.04796,  0.42614,  0.28435
113, 40, -0.07588,  0.41435,  0.31819, -0.45069,  0.89054, -0.06179, -0.65173, -0.37556, -0.65894,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  1.0084,  0.93746,  0.58945,  0.93746,  0.58945, -0.07588,  0.41435,  0.31819
114, 45, -0.01373,  0.41052,  0.25889,  0.02992,  0.86952, -0.493, -0.65679, -0.35469, -0.66545,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.7439,  0.93746,  0.57061,  0.93746,  0.57061, -0.01373,  0.41052,  0.25889
115, 41, -0.12971,  0.35385,  0.20334, -0.34024,  0.84565, -0.41122, -0.60151, -0.53187, -0.59607,  1.00,  0.67059,  0.00,  0.00,  2.00,  1.00,  0.8762,  0.96666,  0.58004,  0.96666,  0.58004, -0.12971,  0.35385,  0.20334
116, 43, -0.04796,  0.42614,  0.28435, -0.21497,  0.93392, -0.28562, -0.65679, -0.3547, -0.66545,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.8762,  0.93746,  0.58004,  0.93746,  0.58004, -0.04796,  0.42614,  0.28435
117, 44,  0.04531,  0.44837,  0.38067,  0.0777,  0.95231, -0.29506, -0.68628, -0.16359, -0.7087,  1.00,  1.00,  0.00,  0.00,  2.00,  0.1802,  0.8762,  0.90827,  0.58004,  0.90827,  0.58004,  0.04531,  0.44837,  0.38067
118, 45, -0.01373,  0.41052,  0.25889,  0.02992,  0.86952, -0.493, -0.65679, -0.35469, -0.66545,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.7439,  0.93746,  0.57061,  0.93746,  0.57061, -0.01373,  0.41052,  0.25889
119, 43, -0.04796,  0.42614,  0.28435, -0.21497,  0.93392, -0.28562, -0.65679, -0.3547, -0.66545,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.8762,  0.93746,  0.58004,  0.93746,  0.58004, -0.04796,  0.42614,  0.28435
120, 41, -0.12971,  0.35385,  0.20334, -0.34024,  0.84565, -0.41122, -0.60151, -0.53187, -0.59607,  1.00,  0.67059,  0.00,  0.00,  2.00,  1.00,  0.8762,  0.96666,  0.58004,  0.96666,  0.58004, -0.12971,  0.35385,  0.20334
121, 45, -0.01373,  0.41052,  0.25889,  0.02992,  0.86952, -0.493, -0.65679, -0.35469, -0.66545,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.7439,  0.93746,  0.57061,  0.93746,  0.57061, -0.01373,  0.41052,  0.25889
122, 46, -0.09548,  0.33824,  0.17788, -0.09342,  0.78786, -0.60873, -0.60151, -0.53187, -0.59607,  1.00,  0.60392,  0.00,  0.00,  2.00,  1.00,  0.7439,  0.96666,  0.57061,  0.96666,  0.57061, -0.09548,  0.33824,  0.17788
123, 45, -0.01373,  0.41052,  0.25889,  0.02992,  0.86952, -0.493, -0.65679, -0.35469, -0.66545,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.7439,  0.93746,  0.57061,  0.93746,  0.57061, -0.01373,  0.41052,  0.25889
124, 44,  0.04531,  0.44837,  0.38067,  0.0777,  0.95231, -0.29506, -0.68628, -0.16359, -0.7087,  1.00,  1.00,  0.00,  0.00,  2.00,  0.1802,  0.8762,  0.90827,  0.58004,  0.90827,  0.58004,  0.04531,  0.44837,  0.38067
125, 47,  0.07954,  0.43276,  0.35521,  0.15222,  0.9205, -0.35988, -0.68628, -0.16359, -0.7087,  1.00,  1.00,  0.00,  0.00,  2.00,  0.1802,  0.7439,  0.90827,  0.57061,  0.90827,  0.57061,  0.07954,  0.43276,  0.35521
126, 48,  0.11435,  0.3796,  0.34713, -0.60741,  0.77347,  0.18109,  0.2478,  0.40108, -0.88189,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  1.0084,  0.41523,  0.96687,  0.41523,  0.96687,  0.11435,  0.3796,  0.34713
127, 49,  0.19208,  0.4006,  0.24167, -0.28814,  0.94451, -0.15771,  0.35006, -0.04939, -0.93542,  1.00,  1.00,  0.00,  0.00,  2.00,  1.00,  0.8762,  0.4432,  0.95784,  0.4432,  0.95784,  0.19208,  0.4006,  0.24167
128, 50,  0.15769,  0.37217,  0.23314, -0.57341,  0.77402, -0.26851,  0.35479, -0.06082, -0.93297,  1.00,  0.96863,  0.00,  0.00,  2.00,  1.00,  1.0084,  0.4432,  0.96687,  0.4432,  0.96687,  0.15769,  0.37217,  0.23314
129, 49,  0.19208,  0.4006,  0.24167, -0.28814,  0.94451, -0.15771,  0.35006, -0.04939, -0.93542,  1.00,  1.00,  0.00,  0.00,  2.00,  1.00,  0.8762,  0.4432,  0.95784,  0.4432,  0.95784,  0.19208,  0.4006,  0.24167
130, 48,  0.11435,  0.3796,  0.34713, -0.60741,  0.77347,  0.18109,  0.2478,  0.40108, -0.88189,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  1.0084,  0.41523,  0.96687,  0.41523,  0.96687,  0.11435,  0.3796,  0.34713
131, 51,  0.15027,  0.40571,  0.35449, -0.3637,  0.90205,  0.23246,  0.27244,  0.34165, -0.89948,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.8762,  0.41523,  0.95784,  0.41523,  0.95784,  0.15027,  0.40571,  0.35449
132, 52,  0.13154,  0.31015,  0.44747, -0.26728,  0.69839,  0.66394,  0.13911,  0.70975, -0.69058,  1.00,  1.00,  0.00,  0.00,  2.00,  0.1802,  0.8762,  0.38726,  0.95784,  0.38726,  0.95784,  0.13154,  0.31015,  0.44747
133, 51,  0.15027,  0.40571,  0.35449, -0.3637,  0.90205,  0.23246,  0.27244,  0.34165, -0.89948,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.8762,  0.41523,  0.95784,  0.41523,  0.95784,  0.15027,  0.40571,  0.35449
134, 48,  0.11435,  0.3796,  0.34713, -0.60741,  0.77347,  0.18109,  0.2478,  0.40108, -0.88189,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  1.0084,  0.41523,  0.96687,  0.41523,  0.96687,  0.11435,  0.3796,  0.34713
135, 53,  0.19408,  0.40658,  0.36645, -0.11142,  0.93359,  0.34057,  0.26828,  0.35824, -0.89425,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.7439,  0.41523,  0.94882,  0.41523,  0.94882,  0.19408,  0.40658,  0.36645
136, 49,  0.19208,  0.4006,  0.24167, -0.28814,  0.94451, -0.15771,  0.35006, -0.04939, -0.93542,  1.00,  1.00,  0.00,  0.00,  2.00,  1.00,  0.8762,  0.4432,  0.95784,  0.4432,  0.95784,  0.19208,  0.4006,  0.24167
137, 51,  0.15027,  0.40571,  0.35449, -0.3637,  0.90205,  0.23246,  0.27244,  0.34165, -0.89948,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.8762,  0.41523,  0.95784,  0.41523,  0.95784,  0.15027,  0.40571,  0.35449
138, 52,  0.13154,  0.31015,  0.44747, -0.26728,  0.69839,  0.66394,  0.13911,  0.70975, -0.69058,  1.00,  1.00,  0.00,  0.00,  2.00,  0.1802,  0.8762,  0.38726,  0.95784,  0.38726,  0.95784,  0.13154,  0.31015,  0.44747
139, 53,  0.19408,  0.40658,  0.36645, -0.11142,  0.93359,  0.34057,  0.26828,  0.35824, -0.89425,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.7439,  0.41523,  0.94882,  0.41523,  0.94882,  0.19408,  0.40658,  0.36645
140, 51,  0.15027,  0.40571,  0.35449, -0.3637,  0.90205,  0.23246,  0.27244,  0.34165, -0.89948,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.8762,  0.41523,  0.95784,  0.41523,  0.95784,  0.15027,  0.40571,  0.35449
141, 49,  0.19208,  0.4006,  0.24167, -0.28814,  0.94451, -0.15771,  0.35006, -0.04939, -0.93542,  1.00,  1.00,  0.00,  0.00,  2.00,  1.00,  0.8762,  0.4432,  0.95784,  0.4432,  0.95784,  0.19208,  0.4006,  0.24167
142, 53,  0.19408,  0.40658,  0.36645, -0.11142,  0.93359,  0.34057,  0.26828,  0.35824, -0.89425,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.7439,  0.41523,  0.94882,  0.41523,  0.94882,  0.19408,  0.40658,  0.36645
143, 54,  0.2359,  0.40146,  0.25363, -0.00671,  0.99884, -0.04774,  0.34719, -0.04244, -0.93683,  1.00,  1.00,  0.00,  0.00,  2.00,  1.00,  0.7439,  0.4432,  0.94882,  0.4432,  0.94882,  0.2359,  0.40146,  0.25363
144, 53,  0.19408,  0.40658,  0.36645, -0.11142,  0.93359,  0.34057,  0.26828,  0.35824, -0.89425,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.7439,  0.41523,  0.94882,  0.41523,  0.94882,  0.19408,  0.40658,  0.36645
145, 52,  0.13154,  0.31015,  0.44747, -0.26728,  0.69839,  0.66394,  0.13911,  0.70975, -0.69058,  1.00,  1.00,  0.00,  0.00,  2.00,  0.1802,  0.8762,  0.38726,  0.95784,  0.38726,  0.95784,  0.13154,  0.31015,  0.44747
146, 55,  0.17536,  0.31102,  0.45943, -0.20015,  0.70312,  0.68232,  0.13911,  0.70975, -0.69058,  1.00,  1.00,  0.00,  0.00,  2.00,  0.1802,  0.7439,  0.38726,  0.94882,  0.38726,  0.94882,  0.17536,  0.31102,  0.45943
147, 56,  0.26359,  0.38537,  0.22724,  0.12732,  0.98896,  0.07577, -0.98937,  0.12122,  0.08038,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  1.0084,  0.93489,  0.62088,  0.93489,  0.62088,  0.26359,  0.38537,  0.22724
148, 57,  0.14475,  0.35165,  0.19889, -0.34786,  0.93059, -0.11402, -0.93372, -0.33291,  0.13166,  1.00,  0.93725,  0.00,  0.00,  2.00,  1.00,  0.8762,  0.96151,  0.6123,  0.96151,  0.6123,  0.14475,  0.35165,  0.19889
149, 58,  0.15218,  0.34408,  0.24306, -0.31314,  0.9259,  0.21132, -0.92947, -0.34448,  0.13201,  1.00,  0.91373,  0.00,  0.00,  2.00,  1.00,  1.0084,  0.96151,  0.62088,  0.96151,  0.62088,  0.15218,  0.34408,  0.24306
150, 57,  0.14475,  0.35165,  0.19889, -0.34786,  0.93059, -0.11402, -0.93372, -0.33291,  0.13166,  1.00,  0.93725,  0.00,  0.00,  2.00,  1.00,  0.8762,  0.96151,  0.6123,  0.96151,  0.6123,  0.14475,  0.35165,  0.19889
151, 56,  0.26359,  0.38537,  0.22724,  0.12732,  0.98896,  0.07577, -0.98937,  0.12122,  0.08038,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  1.0084,  0.93489,  0.62088,  0.93489,  0.62088,  0.26359,  0.38537,  0.22724
152, 59,  0.25584,  0.38928,  0.18314,  0.10935,  0.97634, -0.18655, -0.98884,  0.12596,  0.07958,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.8762,  0.93489,  0.6123,  0.93489,  0.6123,  0.25584,  0.38928,  0.18314
153, 60,  0.34465,  0.32338,  0.18319,  0.56502,  0.77051, -0.29509, -0.80589,  0.59206,  0.00286,  1.00,  1.00,  0.00,  0.00,  2.00,  0.1802,  0.8762,  0.90827,  0.6123,  0.90827,  0.6123,  0.34465,  0.32338,  0.18319
154, 59,  0.25584,  0.38928,  0.18314,  0.10935,  0.97634, -0.18655, -0.98884,  0.12596,  0.07958,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.8762,  0.93489,  0.6123,  0.93489,  0.6123,  0.25584,  0.38928,  0.18314
155, 56,  0.26359,  0.38537,  0.22724,  0.12732,  0.98896,  0.07577, -0.98937,  0.12122,  0.08038,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  1.0084,  0.93489,  0.62088,  0.93489,  0.62088,  0.26359,  0.38537,  0.22724
156, 61,  0.25547,  0.37001,  0.14297,  0.14955,  0.89083, -0.42902, -0.97863,  0.19528,  0.06435,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.7439,  0.93489,  0.60371,  0.93489,  0.60371,  0.25547,  0.37001,  0.14297
157, 57,  0.14475,  0.35165,  0.19889, -0.34786,  0.93059, -0.11402, -0.93372, -0.33291,  0.13166,  1.00,  0.93725,  0.00,  0.00,  2.00,  1.00,  0.8762,  0.96151,  0.6123,  0.96151,  0.6123,  0.14475,  0.35165,  0.19889
158, 59,  0.25584,  0.38928,  0.18314,  0.10935,  0.97634, -0.18655, -0.98884,  0.12596,  0.07958,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.8762,  0.93489,  0.6123,  0.93489,  0.6123,  0.25584,  0.38928,  0.18314
159, 60,  0.34465,  0.32338,  0.18319,  0.56502,  0.77051, -0.29509, -0.80589,  0.59206,  0.00286,  1.00,  1.00,  0.00,  0.00,  2.00,  0.1802,  0.8762,  0.90827,  0.6123,  0.90827,  0.6123,  0.34465,  0.32338,  0.18319
160, 61,  0.25547,  0.37001,  0.14297,  0.14955,  0.89083, -0.42902, -0.97863,  0.19528,  0.06435,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.7439,  0.93489,  0.60371,  0.93489,  0.60371,  0.25547,  0.37001,  0.14297
161, 59,  0.25584,  0.38928,  0.18314,  0.10935,  0.97634, -0.18655, -0.98884,  0.12596,  0.07958,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.8762,  0.93489,  0.6123,  0.93489,  0.6123,  0.25584,  0.38928,  0.18314
162, 57,  0.14475,  0.35165,  0.19889, -0.34786,  0.93059, -0.11402, -0.93372, -0.33291,  0.13166,  1.00,  0.93725,  0.00,  0.00,  2.00,  1.00,  0.8762,  0.96151,  0.6123,  0.96151,  0.6123,  0.14475,  0.35165,  0.19889
163, 61,  0.25547,  0.37001,  0.14297,  0.14955,  0.89083, -0.42902, -0.97863,  0.19528,  0.06435,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.7439,  0.93489,  0.60371,  0.93489,  0.60371,  0.25547,  0.37001,  0.14297
164, 62,  0.14674,  0.33165,  0.15815, -0.35333,  0.83282, -0.42611, -0.93496, -0.32989,  0.13051,  1.00,  0.8902,  0.00,  0.00,  2.00,  1.00,  0.7439,  0.96151,  0.60371,  0.96151,  0.60371,  0.14674,  0.33165,  0.15815
165, 61,  0.25547,  0.37001,  0.14297,  0.14955,  0.89083, -0.42902, -0.97863,  0.19528,  0.06435,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.7439,  0.93489,  0.60371,  0.93489,  0.60371,  0.25547,  0.37001,  0.14297
166, 60,  0.34465,  0.32338,  0.18319,  0.56502,  0.77051, -0.29509, -0.80589,  0.59206,  0.00286,  1.00,  1.00,  0.00,  0.00,  2.00,  0.1802,  0.8762,  0.90827,  0.6123,  0.90827,  0.6123,  0.34465,  0.32338,  0.18319
167, 63,  0.34664,  0.30338,  0.14245,  0.55248,  0.75864, -0.34531, -0.80735,  0.59006,  0.00462,  1.00,  1.00,  0.00,  0.00,  2.00,  0.1802,  0.7439,  0.90827,  0.60371,  0.90827,  0.60371,  0.34664,  0.30338,  0.14245
168, 64,  0.64144,  0.10345,  0.20167, -0.37043,  0.88189,  0.29163, -0.92823, -0.36301, -0.08131,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  1.0084,  0.9341,  0.77282,  0.9341,  0.77282,  0.64144,  0.10345,  0.20167
169, 65,  0.5394,  0.0537,  0.15505, -0.5186,  0.85381, -0.04537, -0.85056, -0.52058, -0.07442,  1.00,  0.93333,  0.00,  0.00,  2.00,  1.00,  0.8762,  0.95959,  0.7646,  0.95959,  0.7646,  0.5394,  0.0537,  0.15505
170, 66,  0.54049,  0.04166,  0.19284, -0.51947,  0.80972,  0.27296, -0.85056, -0.52059, -0.07441,  1.00,  0.96471,  0.00,  0.00,  2.00,  1.00,  1.0084,  0.95959,  0.77282,  0.95959,  0.77282,  0.54049,  0.04166,  0.19284
171, 65,  0.5394,  0.0537,  0.15505, -0.5186,  0.85381, -0.04537, -0.85056, -0.52058, -0.07442,  1.00,  0.93333,  0.00,  0.00,  2.00,  1.00,  0.8762,  0.95959,  0.7646,  0.95959,  0.7646,  0.5394,  0.0537,  0.15505
172, 64,  0.64144,  0.10345,  0.20167, -0.37043,  0.88189,  0.29163, -0.92823, -0.36301, -0.08131,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  1.0084,  0.9341,  0.77282,  0.9341,  0.77282,  0.64144,  0.10345,  0.20167
173, 67,  0.64035,  0.11548,  0.16388, -0.34071,  0.93969, -0.02981, -0.93612, -0.34201, -0.0819,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.8762,  0.9341,  0.7646,  0.9341,  0.7646,  0.64035,  0.11548,  0.16388
174, 68,  0.75724,  0.13329,  0.17411, -0.12696,  0.96508, -0.22915, -0.98492, -0.15003, -0.08616,  1.00,  1.00,  0.00,  0.00,  2.00,  0.1802,  0.8762,  0.9086,  0.7646,  0.9086,  0.7646,  0.75724,  0.13329,  0.17411
175, 67,  0.64035,  0.11548,  0.16388, -0.34071,  0.93969, -0.02981, -0.93612, -0.34201, -0.0819,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.8762,  0.9341,  0.7646,  0.9341,  0.7646,  0.64035,  0.11548,  0.16388
176, 64,  0.64144,  0.10345,  0.20167, -0.37043,  0.88189,  0.29163, -0.92823, -0.36301, -0.08131,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  1.0084,  0.9341,  0.77282,  0.9341,  0.77282,  0.64144,  0.10345,  0.20167
177, 69,  0.64798,  0.10345,  0.12686, -0.29433,  0.88936, -0.34986, -0.93612, -0.34202, -0.0819,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.7439,  0.9341,  0.75637,  0.9341,  0.75637,  0.64798,  0.10345,  0.12686
178, 65,  0.5394,  0.0537,  0.15505, -0.5186,  0.85381, -0.04537, -0.85056, -0.52058, -0.07442,  1.00,  0.93333,  0.00,  0.00,  2.00,  1.00,  0.8762,  0.95959,  0.7646,  0.95959,  0.7646,  0.5394,  0.0537,  0.15505
179, 67,  0.64035,  0.11548,  0.16388, -0.34071,  0.93969, -0.02981, -0.93612, -0.34201, -0.0819,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.8762,  0.9341,  0.7646,  0.9341,  0.7646,  0.64035,  0.11548,  0.16388
180, 68,  0.75724,  0.13329,  0.17411, -0.12696,  0.96508, -0.22915, -0.98492, -0.15003, -0.08616,  1.00,  1.00,  0.00,  0.00,  2.00,  0.1802,  0.8762,  0.9086,  0.7646,  0.9086,  0.7646,  0.75724,  0.13329,  0.17411
181, 69,  0.64798,  0.10345,  0.12686, -0.29433,  0.88936, -0.34986, -0.93612, -0.34202, -0.0819,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.7439,  0.9341,  0.75637,  0.9341,  0.75637,  0.64798,  0.10345,  0.12686
182, 67,  0.64035,  0.11548,  0.16388, -0.34071,  0.93969, -0.02981, -0.93612, -0.34201, -0.0819,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.8762,  0.9341,  0.7646,  0.9341,  0.7646,  0.64035,  0.11548,  0.16388
183, 65,  0.5394,  0.0537,  0.15505, -0.5186,  0.85381, -0.04537, -0.85056, -0.52058, -0.07442,  1.00,  0.93333,  0.00,  0.00,  2.00,  1.00,  0.8762,  0.95959,  0.7646,  0.95959,  0.7646,  0.5394,  0.0537,  0.15505
184, 69,  0.64798,  0.10345,  0.12686, -0.29433,  0.88936, -0.34986, -0.93612, -0.34202, -0.0819,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.7439,  0.9341,  0.75637,  0.9341,  0.75637,  0.64798,  0.10345,  0.12686
185, 70,  0.54704,  0.04166,  0.11803, -0.46418,  0.80972, -0.35901, -0.85056, -0.52058, -0.07442,  1.00,  0.99216,  0.00,  0.00,  2.00,  1.00,  0.7439,  0.95959,  0.75637,  0.95959,  0.75637,  0.54704,  0.04166,  0.11803
186, 69,  0.64798,  0.10345,  0.12686, -0.29433,  0.88936, -0.34986, -0.93612, -0.34202, -0.0819,  1.00,  1.00,  0.00,  0.00,  2.00,  0.5901,  0.7439,  0.9341,  0.75637,  0.9341,  0.75637,  0.64798,  0.10345,  0.12686
187, 68,  0.75724,  0.13329,  0.17411, -0.12696,  0.96508, -0.22915, -0.98492, -0.15003, -0.08616,  1.00,  1.00,  0.00,  0.00,  2.00,  0.1802,  0.8762,  0.9086,  0.7646,  0.9086,  0.7646,  0.75724,  0.13329,  0.17411
188, 71,  0.76487,  0.12125,  0.13709, -0.11409,  0.93763, -0.32838, -0.98492, -0.15003, -0.08616,  1.00,  1.00,  0.00,  0.00,  2.00,  0.1802,  0.7439,  0.9086,  0.75637,  0.9086,  0.75637,  0.76487,  0.12125,  0.13709
189, 72, -0.4845,  0.29729, -0.01448,  0.29073,  0.94623,  0.14189,  0.49648, -0.02243, -0.86776, -1.00,  0.84314,  0.00,  0.00,  2.00,  0.5901,  1.0084,  0.85855,  0.86684,  0.85855,  0.86684, -0.4845,  0.29729, -0.01448
190, 73, -0.46216,  0.28791, -0.12052,  0.09793,  0.98037, -0.17112,  0.48694, -0.19716, -0.85089, -1.00,  0.88235,  0.00,  0.00,  2.00,  1.00,  0.8762,  0.88115,  0.85955,  0.88115,  0.85955, -0.46216,  0.28791, -0.12052
191, 74, -0.51339,  0.30865, -0.03101,  0.00,  1.00,  9.19879E-07,  0.49669,  0.00, -0.86793, -1.00,  0.86667,  0.00,  0.00,  2.00,  0.5901,  0.8762,  0.85855,  0.85955,  0.85855,  0.85955, -0.51339,  0.30865, -0.03101
192, 73, -0.46216,  0.28791, -0.12052,  0.09793,  0.98037, -0.17112,  0.48694, -0.19716, -0.85089, -1.00,  0.88235,  0.00,  0.00,  2.00,  1.00,  0.8762,  0.88115,  0.85955,  0.88115,  0.85955, -0.46216,  0.28791, -0.12052
193, 75, -0.54227,  0.29729, -0.04754, -0.28024,  0.94644, -0.16037,  0.49669,  0.00, -0.86793, -1.00,  0.85882,  0.00,  0.00,  2.00,  0.5901,  0.7439,  0.85855,  0.85226,  0.85855,  0.85226, -0.54227,  0.29729, -0.04754
194, 74, -0.51339,  0.30865, -0.03101,  0.00,  1.00,  9.19879E-07,  0.49669,  0.00, -0.86793, -1.00,  0.86667,  0.00,  0.00,  2.00,  0.5901,  0.8762,  0.85855,  0.85955,  0.85855,  0.85955, -0.51339,  0.30865, -0.03101
195, 75, -0.54227,  0.29729, -0.04754, -0.28024,  0.94644, -0.16037,  0.49669,  0.00, -0.86793, -1.00,  0.85882,  0.00,  0.00,  2.00,  0.5901,  0.7439,  0.85855,  0.85226,  0.85855,  0.85226, -0.54227,  0.29729, -0.04754
196, 76, -0.56461,  0.28791,  0.0585, -0.28412,  0.95696,  0.05915,  0.48694,  0.19716, -0.85089, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1802,  0.8762,  0.83595,  0.85955,  0.83595,  0.85955, -0.56461,  0.28791,  0.0585
